ev_id,ev_type,regis_no,ntsb_no,ev_date,ev_time,ev_city,ev_country,latitude,longitude,acft_category,acft_make,acft_model,num_eng,DAMAGE,flight_type,afm_hrs,date_last_insp,afm_hrs_last_insp,light_condition,wmc,gust_ind,on_ground_collision,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,ev_highest_injury,flight_phase,defining_event,survivors_b,pilot_flight_time_model,pilot_flight_time_total,pilot_flight_time_categ,SOURCE
20080904X01378,Accident,N184W,NYC08CA236,29/06/2008,1530,Front Royal,USA,385345N,0785345W,Glider,Glasflugel,Standard Libelle,0,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20081009X64042,Accident,N3337T,DFW08CA174,28/06/2008,650,Baldwin City,USA,385030N,0951033W,Airplane,CESSNA,177,1,Substantial,Personal,688.0,2008-01-24 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080707X00980,Accident,N1163E,ANC08LA082,20/06/2008,430,Chugiak,USA,612458N,1493030W,Airplane,Bellanca,7GCBC,1,Substantial,Instructional,,,20.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080721X01090,Accident,N184L,CHI08CA170,07/06/2008,2130,Metropolis,USA,037119N,0088452W,Airplane,Kindig,Sonex,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080709X01002,Accident,N9888K,NYC08FA237,03/07/2008,2331,Middletown,USA,413128N,0071174W,Airplane,PIPER,PA-28-161,1,Substantial,Instructional,4405.0,2008-06-23 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,1,3,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01052,Accident,N5372B,NYC08FA238,05/07/2008,1922,Rossville,USA,035030N,0893327W,Airplane,CESSNA,152,1,Destroyed,Personal,9658.0,2008-01-03 00:00:00,88.0,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080709X00995,Incident,N339AT,OPS08IA007,03/07/2008,536,Seattle,USA,472733N,1221855W,Airplane,Boeing,737-700,2,,,,,,Night,Visual Meteorological Cond,T,,,,,0,0,314,0,314,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080709X00995,Incident,N857NW,OPS08IA007,03/07/2008,536,Seattle,USA,472733N,1221855W,Airplane,Airbus Industrie,A330-200,2,,,,,,Night,Visual Meteorological Cond,T,,,,,0,0,314,0,314,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01029,Accident,N8499V,MIA08LA133,05/07/2008,1530,Colquitt,USA,311145N,0084414W,Airplane,ROCKWELL INTERNATIONAL,S-2R,1,Substantial,Aerial Application,14022.0,2008-05-30 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01053,Accident,N166DS,MIA08LA132,14/06/2008,1245,Fishers Island,USA,411530N,0725348W,Airplane,CESSNA,350,1,Substantial,Personal,476.0,2008-05-05 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01023,Accident,N27WR,SEA08LA158,02/07/2008,2007,Sierraville,USA,393454N,1202114W,Airplane,Mauck,RV-6A,1,Substantial,Personal,,2008-07-01 00:00:00,0.800000011920929,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080730X01129,Accident,N916R,NYC08FA239,05/07/2008,2250,Neptune,USA,401136N,0074212W,Airplane,Jahns,Vans RV-7,1,Destroyed,Personal,,,,Day,Instrument Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080723X01102,Accident,N8881U,LAX08CA214,06/07/2008,10,Pomona,USA,034444N,1174550W,Airplane,Cessna,172F,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080723X01103,Accident,N60486,LAX08CA215,04/07/2008,2300,Seal Beach,USA,334740N,0118310W,Airplane,Cessna,150J,1,Substantial,Banner Tow,,,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080713X01025,Accident,N714CK,DCA08RA078,07/07/2008,357,Madrid,CO,044311N,0074157W,Airplane,BOEING,747-200FM,,Destroyed,,,,,,Visual Meteorological Cond,F,,2,,1,0,3,0,5,11,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080728X01116,Accident,N199US,DCA08RA077,06/07/2008,615,Saltillo,MX,252342N,1005841W,Airplane,MCDONNELL DOUGLAS,DC-9-15,,Destroyed,,,,,,Instrument Meteorological Cond,F,,,,,1,0,0,1,2,FATL,calcular,calcular,T,0,0,calcular,POST_1982
20080711X01018,Accident,N17RA,DEN08LA118,04/07/2008,1748,Elbert,USA,391329N,1043824W,Airplane,MOONEY,M20M,1,Substantial,Personal,1076.0,2007-11-16 00:00:00,62.0,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01050,Accident,N184KS,DEN08LA119,06/07/2008,100,Valera,USA,031458N,0993323W,Airplane,SHANNON KEVIN,RV-8,1,Destroyed,Personal,,,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080808X01189,Incident,N804ME,CHI08IA182,07/07/2008,1345,St. Louis,USA,384455N,0902212W,Airplane,MCDONNELL DOUGLAS,MD-81,2,Minor,,46844.0,2008-06-05 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,51,0,51,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01071,Accident,UNREG,LAX08CA205,29/06/2008,1323,Weizer,USA,441227N,0116582W,Airplane,La Moutte,Trike,1,Substantial,Personal,,,,Dawn,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080812X01225,Accident,N1296M,LAX08CA207,28/06/2008,0,Fullerton,USA,335219N,1175847W,Airplane,Cessna,T206H,1,Substantial,,60.0,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080916X01475,Accident,N126BF,LAX08CA208,01/07/2008,1923,Bend,USA,044540N,0121121W,Glider,Pipistrel,Virus 912,1,Substantial,Personal,130.0,2007-11-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080917X01477,Accident,N9014W,LAX08CA209,02/07/2008,1200,Boulder,USA,040338N,1051227W,Balloon,AEROSTAR INTERNATIONAL INC ,S-77A,0,Substantial,Aerial Observation,,2008-05-01 00:00:00,,Dawn,Visual Meteorological Cond,T,,,,,0,2,5,0,7,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080917X01478,Accident,N4776U,LAX08CA210,01/07/2008,1700,Coeur d'Alene,USA,474645N,1164917W,Airplane,Cessna,TU206G,1,Substantial,Personal,2632.0,2007-12-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,4,0,4,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080709X00996,Accident,N25490,LAX08LA211,02/07/2008,2010,Piru,USA,034233N,1184851W,Airplane,CESSNA,152,1,Destroyed,Aerial Observation,,,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080709X00994,Incident,CC-CXD,OPS08IA008,06/07/2008,36,New York,USA,040451N,0735958W,Airplane,Boeing,767-300,,,,,,,,Visual Meteorological Cond,F,,,,,0,0,285,0,285,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080709X00994,Incident,VP-CKW,OPS08IA008,06/07/2008,36,New York,USA,040451N,0735958W,Airplane,Boeing,737-300,,,,,,,,Visual Meteorological Cond,F,,,,,0,0,285,0,285,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080723X01104,Accident,N94HJ,LAX08CA216,27/06/2008,100,Skykomish,USA,474240N,1212020W,Airplane,Cessna,172M,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080721X01087,Accident,N2544W,LAX08LA217,06/07/2008,1815,Hailey,USA,433014N,1141744W,Airplane,LANCAIR COMPANY,LC41-550FG,1,Substantial,Personal,46.0,2008-06-30 00:00:00,,Night/Dark,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01014,Accident,N6WC,DEN08LA120,03/07/2008,2355,Schuyler,USA,412621N,0009733W,Airplane,Chomo,EAA Biplane B1,1,Substantial,Personal,350.0,2007-07-01 00:00:00,35.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01006,Accident,N5652Q,SEA08LA159,07/07/2008,1715,Big Creek,USA,045759N,1151918W,Airplane,Mooney,M20E,1,Substantial,Personal,3655.0,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080719X01077,Accident,N488SD,MIA08LA134,07/07/2008,2155,Hollywood,USA,026024N,0801426W,Airplane,Douglas A. Pohl,Lancair IV-P,1,Substantial,Personal,378.0,2007-08-15 00:00:00,122.0,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080723X01101,Accident,N98FC,LAX08CA218,29/06/2008,2245,Heber,USA,402854N,1112543W,Airplane,Cessna,180G,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01008,Accident,N7360J,SEA08LA160,06/07/2008,1845,East Carbon,USA,393850N,0110438W,Airplane,PIPER,PA-28-140,1,Substantial,Personal,,2008-03-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080905X01385,Accident,N2879T,DFW08CA175,28/06/2008,2130,Pueblo,USA,003887N,1044832W,Airplane,Christen Industries,A-1,1,Substantial,Personal,6276.0,2008-04-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01043,Accident,N6851Z,MIA08LA135,03/07/2008,1300,N Myrtle Beach,USA,033499N,0784014W,Airplane,Piper,PA-18-150,1,Substantial,Banner Tow,2515.5,2008-07-01 00:00:00,8.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080910X01426,Accident,N132RR,DFW08LA176,29/06/2008,2200,Cookson,USA,353853N,0094572W,Airplane,PIPER,PA-32RT-300T,1,Substantial,Personal,2127.0,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,3,0,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080905X01401,Accident,N363KS,MIA08CA136,07/07/2008,1800,Elmira,USA,042715N,0076543W,Glider,Schleicher,ASK-21,0,Substantial,Personal,5011.0,2007-08-01 00:00:00,76.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080806X01165,Accident,N804DF,DFW08CA177,05/07/2008,2100,Canyon Lake,USA,029551N,0981820W,Helicopter,Robinson,R44 II,1,Substantial,Aerial Observation,421.0,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,2,0,3,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080722X01099,Accident,N520Y,DFW08LA178,03/07/2008,1800,Stotesbury,USA,038525N,0094352W,Airplane,GRUMMAN,G-164,1,Destroyed,Aerial Application,5600.0,2008-04-05 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080710X01015,Accident,N2011A,LAX08LA213,04/07/2008,730,Sunol,USA,373342N,1215418W,Helicopter,SCHWEIZER,269 C-1,1,Destroyed,Instructional,644.0,2007-07-20 00:00:00,,Night,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080828X01348,Accident,N9509U,NYC08CA241,04/07/2008,1445,Bunnell,USA,294644N,0812038W,Airplane,STOL,UC-1 Twin Bee,2,Substantial,Personal,3650.0,2008-01-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20081219X16535,Incident,HS-VAC,ENG08IA030,05/07/2008,,Jeddah,SA,,,Airplane,BOEING,B747,,Minor,,,,,,,F,,0,0,0,0,0,0,0,,,calcular,calcular,T,0,0,calcular,POST_1982
20080709X01001,Accident,N64RA,ANC08LA083,30/06/2008,630,Iliamna,USA,611614N,1494723W,Helicopter,BELL,UH-1B,1,Substantial,Positioning,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080720X01082,Accident,N9438Q,NYC08FA242,08/07/2008,1906,Lancaster,USA,040737N,0761652W,Airplane,BEECH,V35B,1,Substantial,Personal,5164.0,2007-10-21 00:00:00,58.0,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01058,Accident,N31SZ,CHI08CA161,11/06/2008,1300,Cincinnati,USA,039144N,0084232W,Airplane,Cessna,172,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080806X01163,Accident,N4450E,MIA08LA138,09/07/2008,1617,Limestone,USA,031342N,0087231W,Airplane,Colyaer SL,Freedom S100,1,Substantial,Personal,,2008-06-08 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080714X01035,Accident,N2572F,DFW08CA179,17/06/2008,1530,Wharton,USA,291525N,0096925W,,Hughes Aero,Predator,1,Minor,Personal,12.0,2008-06-01 00:00:00,1.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01212,Accident,N7072V,DFW08CA180,09/07/2008,1700,Rogers,USA,362212N,0094612W,Airplane,Mooney,M20,1,Substantial,Personal,4175.0,2007-12-01 00:00:00,,Day,Instrument Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080721X01091,Accident,N582WH,CHI08CA186,07/06/2008,1530,Luckey,USA,412739N,0832834W,Airplane,Naval Aircraft Factory,N3N-3,1,Substantial,Personal,147.199996948242,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080905X01384,Accident,N1264C,DFW08CA181,04/07/2008,1530,Peyton,USA,385644N,1043411W,Airplane,Piper,PA-22/20,1,Substantial,Personal,2332.0,2007-12-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01042,Accident,N8647G,LAX08LA212,08/07/2008,1840,Kalispell,USA,481012N,0114186W,Airplane,CESSNA,150F,1,Destroyed,Instructional,4228.7001953125,2008-02-22 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01062,Accident,N1959C,LAX08CA219,07/07/2008,1430,Sumter,USA,335942N,0802141W,Airplane,"Tallent, Chris M.",Putts Special,1,Substantial,Personal,19.5,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01217,Accident,N24YD,LAX08CA220,09/07/2008,1630,Ennis Lake,USA,045300N,0111300W,Airplane,David Jarrett,Searey,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080715X01045,Accident,N9627B,LAX08LA221,09/07/2008,2346,Moorpark,USA,034157N,1185045W,Airplane,CESSNA,172RG,1,Substantial,Instructional,15484.0,2008-07-03 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,0,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080807X01180,Accident,N354ES,LAX08CA222,09/07/2008,1554,Byron,USA,374942N,1213733W,Airplane,Cessna,172R,1,Substantial,Instructional,2465.0,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01216,Accident,N6792Q,LAX08CA223,10/07/2008,1228,Patterson,USA,372518N,0121642W,Airplane,Grumman Acft Eng,G-164B,1,Substantial,Aerial Application,,,,Dawn,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080716X01055,Accident,N53661,DEN08LA121,06/07/2008,1615,Point Lookout,USA,363733N,0931415W,Airplane,Cessna,337G,2,Substantial,Personal,1448.0,2007-07-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,2,2,0,4,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080918X01491,Accident,CC-CFM,MIA08WA139,10/07/2008,1428,Puerto Montt,CI,412728S,0072557W,Airplane,Raytheon Aircraft Company,99A,,Destroyed,,,,,,Instrument Meteorological Cond,F,,,,,9,0,0,0,9,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080808X01183,Accident,SE-KUY,NYC08WA243,09/07/2008,1219,Parnu,EN,582450N,0242819E,Airplane,Piper,PA-28-235,,Substantial,Personal,,,,,Visual Meteorological Cond,F,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080714X01032,Incident,N988PA,OPS08IA009,25/06/2008,934,Teterboro,USA,040511N,0074333W,Airplane,Learjet,45,,,,,,,,Visual Meteorological Cond,F,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01033,Incident,N277QS,OPS08IA010,09/07/2008,1410,Teterboro,USA,040513N,0074336W,Airplane,Dassault Aviation,Falcon 200,,,Personal,,,,,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01033,Incident,N316AS,OPS08IA010,09/07/2008,1410,Teterboro,USA,040513N,0074336W,Airplane,Cessna,172,,,Personal,,,,,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080812X01223,Accident,N7471D,LAX08CA224,10/07/2008,2143,Camarillo,USA,341252N,0011902W,Airplane,Piper,PA-18A-150,1,Substantial,Banner Tow,,2008-07-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080807X01179,Accident,N300DF,LAX08CA225,09/07/2008,1815,Metaline Falls,USA,485027N,0117172W,Airplane,Cessna,182J,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01213,Accident,N2068B,DFW08CA182,11/07/2008,1410,Baton Rouge,USA,302837N,0912320W,Airplane,Ayres,S2R,1,Substantial,Aerial Application,6256.0,2008-05-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080807X01176,Incident,N109DU,NYC08IA244,11/07/2008,1450,Augusta,USA,033299N,0082452W,Helicopter,AGUSTA,A109E,2,Minor,Positioning,2800.0,2008-04-17 00:00:00,3.0,Night/Dark,Visual Meteorological Cond,T,,,,,0,0,3,0,3,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080820X01265,Accident,N7395,NYC08LA245,12/07/2008,1359,Pelham,USA,031754N,0084736W,Airplane,GRUMMAN,G-164A,1,Substantial,Aerial Application,4557.0,2008-07-02 00:00:00,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080720X01085,Accident,N1066M,NYC08LA247,12/07/2008,1725,Culpeper,USA,383132N,0775135W,Airplane,BOEING,B75N1,1,Substantial,Personal,3185.0,2007-10-01 00:00:00,13.0,Day,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01214,Accident,N9678U,DFW08CA183,11/07/2008,2050,Denton,USA,331220N,0971150W,Airplane,Grumman American,AA-5A,1,Substantial,Personal,3732.69995117187,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080918X01495,Accident,N583AF,DFW08CA184,12/07/2008,1845,Lake Jackson,USA,029123N,0095294W,Airplane,Wright,Avid Flyer MK IV,1,Substantial,Personal,1546.90002441406,2008-02-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080908X01409,Accident,N2785A,MIA08CA140,13/07/2008,2358,Windslow Twp,USA,401753N,0743118W,Airplane,Quad City Ultralight Aircraft,Challenger II,1,Substantial,Personal,131.0,2007-12-01 00:00:00,6.0,Dusk,Visual Meteorological Cond,T,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080821X01285,Accident,N734AT,NYC08CA248,12/07/2008,1515,Edgewater,USA,385623N,0763413W,Airplane,Cessna,172N,1,Substantial,Personal,4789.0,2008-01-01 00:00:00,99.0,Day,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01064,Accident,N212DR,ANC08FA087,12/07/2008,1900,Kenai,USA,605242N,0152454W,Airplane,Iversen,Glastar SH-4,1,Destroyed,Personal,,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,3,0,0,0,3,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080715X01046,Accident,N8050R,LAX08LA226,11/07/2008,1830,Hood River,USA,454021N,1213211W,Airplane,Jonsson,Sonerai,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080807X01178,Accident,N233EB,LAX08CA227,08/07/2008,2320,Hubbard,USA,451049N,1224436W,Airplane,Beech,E17B,1,Substantial,Personal,1832.0,2007-09-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,1,1,0,2,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080714X01039,Accident,N203SF,CHI08LA190,29/06/2008,1750,Baldwin,USA,445759N,0922316W,Airplane,de Havilland,DHC-6-200,2,Substantial,Skydiving,31714.0,2007-10-01 00:00:00,,Day,Visual Meteorological Cond,F,,,,,0,0,15,0,15,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080908X01406,Accident,N134JW,DFW08CA185,14/07/2008,1720,St Louis,USA,384336N,0903029W,Airplane,Stits Aircraft,SA3A,1,Substantial,Personal,680.0,2006-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080722X01096,Accident,N469E,DEN08FA122,15/07/2008,1426,Salesville,USA,361438N,0921425W,Helicopter,HUGHES,269B,1,Destroyed,Aerial Observation,1800.0,2008-09-24 00:00:00,,Day,Visual Meteorological Cond,T,,,,,2,0,0,0,2,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080720X01084,Accident,N484RJ,MIA08FA141,15/07/2008,1857,Kennesaw,USA,034031N,0843743W,Airplane,SOCATA,TBM700,1,Substantial,Personal,398.0,2008-07-10 00:00:00,,Dawn,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080720X01083,Accident,N27ED,MIA08LA142,15/07/2008,1945,Tappahannock,USA,375134N,0765338W,Airplane,J. E. Douglas,Starduster 2,1,Substantial,Personal,461.0,2007-12-01 00:00:00,8.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,2,2,SERS,calcular,calcular,T,0,0,calcular,POST_1982
20080717X01059,Accident,N902LG,ANC08CA073,06/06/2008,1815,Norfork,USA,365340N,0076124W,Airplane,Cessna,510,2,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,1,,0,0,5,0,6,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01076,Accident,N441HK,SEA08FA161,16/07/2008,1715,Sunriver,USA,435221N,0121277W,Airplane,CESSNA,441,2,Destroyed,Personal,5643.0,2008-03-14 00:00:00,,Day,Visual Meteorological Cond,T,,,,,1,0,0,0,1,FATL,calcular,calcular,F,0,0,calcular,POST_1982
20080724X01113,Accident,N23764,CHI08CA183,03/07/2008,1300,Williamsfield,USA,405642N,0090635W,Airplane,Challenger,II,1,Substantial,Personal,,,,Day,Visual Meteorological Cond,F,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080808X01184,Accident,N4287Z,NYC08LA249,15/07/2008,1620,Surfside Beach,USA,333631N,0785836W,Airplane,PIPER,PA-18-150,,Substantial,Banner Tow,,,,Day,Visual Meteorological Cond,F,,,,,0,1,0,0,1,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080806X01172,Accident,N80596,ANC08LA085,04/07/2008,130,McCarthy,USA,055559N,1592924W,Airplane,CESSNA,185,1,Substantial,Other Work Use,,,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080904X01373,Accident,N739AZ,MIA08CA143,16/07/2008,0,Factoryville,USA,413522N,0754522W,Airplane,Cessna,TR182,1,Substantial,Personal,3682.30004882812,2008-06-01 00:00:00,,Dusk,Visual Meteorological Cond,T,,,,,0,0,2,0,2,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080810X01196,Accident,N739UG,NYC08CA250,16/07/2008,1504,Williamstown,USA,394220N,0075159W,Airplane,Cessna,172 N,1,Substantial,Instructional,4946.10009765625,2008-06-01 00:00:00,,Day,Visual Meteorological Cond,T,,,,,0,0,1,0,1,NONE,calcular,calcular,T,0,0,calcular,POST_1982
20080718X01067,Accident,VT-DAK,DFW08RA186,18/01/2008,1000,Mysore,IN,,,Helicopter,Bell,206-L3,,Substantial,,,,,,Visual Meteorological Cond,F,,0,0,0,0,5,0,0,5,MINR,calcular,calcular,T,0,0,calcular,POST_1982
20080811X01204,Accident,N234CT,DFW08LA187,16/07/2008,2020,Edgewood,USA,035129N,0106145W,Glider,AMS Flight,Carat A,1,Substantial,Personal,72.0,2008-04-27 00:00:00,7.0,Day,Visual Meteorological Cond,T,,,,,0,0,0,1,1,SERS,calcular,calcular,T,0,0,calcular,POST_1982
